Iter, Rerror, Perror
1 5.18588053334984381e-03 4.75728240453902537e-03
2 9.65217602979261775e-04 1.37867954911890037e-03
3 9.74006097928220544e-05 1.90634413279149257e-04
4 6.00941001582334654e-06 1.44372574644571476e-05
5 2.52678095500451664e-07 6.99134422436120259e-07
6 7.36065817882959015e-09 2.37574653031550290e-08
