Iter, Rerror, Perror
1 6.29095714991763583e-04 1.45305355312442663e-03
2 1.55218817516270585e-05 5.71467902526273994e-05
3 1.39390709525300886e-07 6.16150426411908289e-07
4 8.78622990467406775e-18 3.96949555933857265e-17
