Iter, Rerror, Perror
1 1.83312268813784224e-03 2.41946496876225886e-03
2 1.41393450915254862e-04 3.24495224048053008e-04
3 5.26130911680541182e-06 1.58145006544554013e-05
4 1.12808171650494700e-07 3.97809358014728884e-07
5 1.30267606593273883e-09 5.59906316198398641e-09
