Iter, Rerror, Perror
1 1.48922652228096605e-03 2.17889903348934951e-03
2 9.37044547521530036e-05 2.37081085535660249e-04
3 2.77304237731049036e-06 9.11183201051608406e-06
4 4.61596853532171858e-08 1.74545383762747311e-07
5 8.95040098415923627e-18 3.85702018614596381e-17
