Iter, Rerror, Perror
1 3.52162849304087219e-03 3.56568825093689238e-03
2 4.86946779521145424e-04 8.19973464434377015e-04
3 3.47516887091938885e-05 7.95623904473968888e-05
4 1.49779273267762358e-06 4.14518209083610090e-06
5 4.37005600278477110e-08 1.38069842500203741e-07
6 8.78222780341727640e-18 3.80791502639711935e-17
