Iter, Rerror, Perror
1 6.18613597670140952e-05 8.03085261474881717e-04
2 3.28960081775606343e-07 5.92515550798453106e-06
3 1.66319491457666137e-09 4.14783168694866300e-08
4 5.90824569199083900e-12 1.94989282460923781e-10
5 1.34420650604635327e-14 5.33011369853135971e-13
