1.20312500000000000e+00 1.21689901719604454e+00 2.98846581445709762e+03 2.98968271347429345e+03 -1.98440170753910934e+03 1.48532784432264564e+00
1.20625000000000004e+00 1.19323232998743345e+00 2.98848948112843482e+03 2.98968271345842231e+03 -1.98440170753910934e+03 1.48532784432264675e+00
1.20937500000000009e+00 1.16980943939005444e+00 2.98851290400425569e+03 2.98968271344364575e+03 -1.98440170753910934e+03 1.48532784432264608e+00
1.21250000000000013e+00 1.14663074567536882e+00 2.98853608268428707e+03 2.98968271342996240e+03 -1.98440170753910957e+03 1.48532784432264675e+00
1.21562500000000018e+00 1.12369663366855743e+00 2.98855901678370265e+03 2.98968271341737136e+03 -1.98440170753910934e+03 1.48532784432264542e+00
1.21875000000000022e+00 1.10100747276180022e+00 2.98858170593310842e+03 2.98968271340587035e+03 -1.98440170753910934e+03 1.48532784432264653e+00
1.22187500000000027e+00 1.07856361692803016e+00 2.98860414977852997e+03 2.98968271339545799e+03 -1.98440170753910934e+03 1.48532784432264653e+00
1.22500000000000031e+00 1.05636540473477547e+00 2.98862634798139925e+03 2.98968271338613386e+03 -1.98440170753910934e+03 1.48532784432264608e+00
1.22812500000000036e+00 1.03441315935831590e+00 2.98864830021853732e+03 2.98968271337789565e+03 -1.98440170753910934e+03 1.48532784432264675e+00
1.23125000000000040e+00 1.01270718859783715e+00 2.98867000618214479e+03 2.98968271337074248e+03 -1.98440170753910934e+03 1.48532784432264675e+00
1.23437500000000044e+00 9.91247784889736749e-01 2.98869146557978229e+03 2.98968271336467205e+03 -1.98440170753910957e+03 1.48532784432264631e+00
1.23750000000000049e+00 9.70035225321907557e-01 2.98871267813436225e+03 2.98968271335968393e+03 -1.98440170753910911e+03 1.48532784432264719e+00
1.24062500000000053e+00 9.49069771647958027e-01 2.98873364358412800e+03 2.98968271335577583e+03 -1.98440170753910934e+03 1.48532784432264608e+00
1.24375000000000058e+00 9.28351670301428067e-01 2.98875436168264605e+03 2.98968271335294730e+03 -1.98440170753910911e+03 1.48532784432264631e+00
1.24687500000000062e+00 9.07881152409796832e-01 2.98877483219878741e+03 2.98968271335119698e+03 -1.98440170753910957e+03 1.48532784432264675e+00
1.25000000000000067e+00 8.87658433808442449e-01 2.98879505491671443e+03 2.98968271335052304e+03 -1.98440170753910934e+03 1.48532784432264631e+00
1.25312500000000071e+00 8.67683715054367588e-01 2.98881502963586945e+03 2.98968271335092368e+03 -1.98440170753910934e+03 1.48532784432264608e+00
1.25625000000000075e+00 8.47957181439785157e-01 2.98883475617095883e+03 2.98968271335239842e+03 -1.98440170753910934e+03 1.48532784432264608e+00
1.25937500000000080e+00 8.28479003005469172e-01 2.98885423435194116e+03 2.98968271335494683e+03 -1.98440170753910979e+03 1.48532784432264653e+00
1.26250000000000084e+00 8.09249334553941546e-01 2.98887346402401181e+03 2.98968271335856571e+03 -1.98440170753910979e+03 1.48532784432264564e+00
1.26562500000000089e+00 7.90268315662439158e-01 2.98889244504759336e+03 2.98968271336325597e+03 -1.98440170753910979e+03 1.48532784432264675e+00
1.26875000000000093e+00 7.71536070695682086e-01 2.98891117729831922e+03 2.98968271336901489e+03 -1.98440170753911002e+03 1.48532784432264586e+00
1.27187500000000098e+00 7.53052708818497729e-01 2.98892966066702320e+03 2.98968271337584156e+03 -1.98440170753910979e+03 1.48532784432264608e+00
1.27500000000000102e+00 7.34818324008223445e-01 2.98894789505972858e+03 2.98968271338373688e+03 -1.98440170753910957e+03 1.48532784432264697e+00
1.27812500000000107e+00 7.16832995067052225e-01 2.98896588039762901e+03 2.98968271339269586e+03 -1.98440170753910979e+03 1.48532784432264675e+00
1.28125000000000111e+00 6.99096785634191420e-01 2.98898361661708714e+03 2.98968271340272122e+03 -1.98440170753910979e+03 1.48532784432264675e+00
