Iter, Rerror, Perror
1 1.97547801045387314e-03 4.30562962471082392e-03
2 1.53294278775502519e-04 5.09718502657252994e-04
3 5.42106669155397146e-06 2.20042791364764061e-05
4 8.98599018482479202e-08 4.08877664473873260e-07
5 8.01817605035362058e-18 3.33494238033856636e-17
