Iter, Rerror, Perror
1 1.38344299015636264e-03 3.60389459783316173e-03
2 7.53068530790736363e-05 2.89433746234180045e-04
3 1.59445183251566510e-06 7.19880322001394453e-06
4 8.14332724612198581e-18 3.45649871099290914e-17
