Iter, Rerror, Perror
1 4.23244224564820436e-03 6.87226127153411047e-03
2 6.63227344340364339e-04 1.66140463706530243e-03
3 5.21928391582413665e-05 1.65555211492922306e-04
4 2.54271428752990558e-06 9.22303816509820065e-06
5 8.13008847233548449e-08 3.28152097686836220e-07
6 1.59870098748921995e-09 6.98000477215123935e-09
