6.00312499999999982e+00 3.56799165863579348e-01 2.47861901420674712e+03 2.47897581337261090e+03 -1.98440170379386700e+03 2.15843826202968769e-01
6.00624999999999964e+00 3.56889081073018533e-01 2.47861892426121813e+03 2.47897581334229108e+03 -1.98440170378726179e+03 2.15843826202968769e-01
6.00937499999999947e+00 3.56981542798306406e-01 2.47861883176890888e+03 2.47897581331170704e+03 -1.98440170377699224e+03 2.15843826202968797e-01
6.01249999999999929e+00 3.57076916424228452e-01 2.47861873636518203e+03 2.47897581328160641e+03 -1.98440170377006189e+03 2.15843826203005185e-01
6.01562499999999911e+00 3.57175560621566024e-01 2.47861863769211413e+03 2.47897581325273586e+03 -1.98440170375668959e+03 2.15843826202932382e-01
6.01874999999999893e+00 3.57277820989757688e-01 2.47861853540454103e+03 2.47897581322553060e+03 -1.98440170375020170e+03 2.15843826202932382e-01
6.02187499999999876e+00 3.57384024431649239e-01 2.47861842917586091e+03 2.47897581320029258e+03 -1.98440170375442676e+03 2.15843826203041628e-01
6.02499999999999858e+00 3.57494473975905003e-01 2.47861831870346941e+03 2.47897581317744516e+03 -1.98440170375709977e+03 2.15843826203005185e-01
6.02812499999999840e+00 3.57609443646941083e-01 2.47861820371371095e+03 2.47897581315735806e+03 -1.98440170376392143e+03 2.15843826202968769e-01
6.03124999999999822e+00 3.57729174079461476e-01 2.47861808396624201e+03 2.47897581314032141e+03 -1.98440170377360323e+03 2.15843826203041572e-01
6.03437499999999805e+00 3.57853869043192607e-01 2.47861795925771730e+03 2.47897581312676039e+03 -1.98440170378053153e+03 2.15843826202932298e-01
6.03749999999999787e+00 3.57983691530533388e-01 2.47861782942471928e+03 2.47897581311624981e+03 -1.98440170379046958e+03 2.15843826202932326e-01
6.04062499999999769e+00 3.58118763697344689e-01 2.47861769434588496e+03 2.47897581310958230e+03 -1.98440170380079599e+03 2.15843826202895939e-01
6.04374999999999751e+00 3.58259163138769765e-01 2.47861755394317970e+03 2.47897581310631858e+03 -1.98440170381421262e+03 2.15843826202932410e-01
6.04687499999999734e+00 3.58404924554341475e-01 2.47861740818230919e+03 2.47897581310686337e+03 -1.98440170380637210e+03 2.15843826202968769e-01
6.04999999999999716e+00 3.58556038550389200e-01 2.47861725707227379e+03 2.47897581311082422e+03 -1.98440170381139615e+03 2.15843826202932354e-01
6.05312499999999698e+00 3.58712453905500217e-01 2.47861710066407250e+03 2.47897581311797785e+03 -1.98440170382233782e+03 2.15843826202932326e-01
6.05624999999999680e+00 3.58874079905547649e-01 2.47861693904861204e+03 2.47897581312851753e+03 -1.98440170382576525e+03 2.15843826202968769e-01
6.05937499999999662e+00 3.59040788156778867e-01 2.47861677235386833e+03 2.47897581314202489e+03 -1.98440170381878443e+03 2.15843826202968797e-01
6.06249999999999645e+00 3.59212416541831225e-01 2.47861660074137944e+03 2.47897581315792149e+03 -1.98440170381487746e+03 2.15843826202968769e-01
6.06562499999999627e+00 3.59388773835690234e-01 2.47861642440215655e+03 2.47897581317599224e+03 -1.98440170380854033e+03 2.15843826202968769e-01
6.06874999999999609e+00 3.59569643577616338e-01 2.47861624355211052e+03 2.47897581319568826e+03 -1.98440170380026757e+03 2.15843826203005185e-01
6.07187499999999591e+00 3.59754789453916646e-01 2.47861605842710378e+03 2.47897581321655753e+03 -1.98440170379459801e+03 2.15843826202932382e-01
6.07499999999999574e+00 3.59943960559812370e-01 2.47861586927774761e+03 2.47897581323830764e+03 -1.98440170376771675e+03 2.15843826202932326e-01
