Iter, Rerror, Perror
1 6.24260392907531082e-03 9.67679708479124955e-03
2 1.32051265427340914e-03 2.94324642277868321e-03
3 1.47752310811310246e-04 4.20908869707757474e-04
4 1.00555485284972663e-05 3.29060829579780586e-05
5 4.71488646016737113e-07 1.71625844958088749e-06
6 1.65094373600064953e-08 6.52956675593435545e-08
7 3.44164665524259552e-10 1.58717090138788570e-09
