Iter, Rerror, Perror
1 2.64317100906474910e-03 5.08120185073405398e-03
2 2.72744899198258445e-04 8.27191996822511160e-04
3 1.36275767314346602e-05 5.10502334079099846e-05
4 3.87936626973023124e-07 1.64907965440130251e-06
5 5.18763094623901624e-09 2.37745010246269263e-08
6 8.03866448590688883e-18 3.35558928247369244e-17
