Iter, Rerror, Perror
1 1.66836314661104254e-02 5.41285861532891724e-02
2 5.55732223512139540e-03 1.92464738449896824e-02
3 1.09620385891585730e-03 4.11895028451671804e-03
4 1.33176338889640539e-04 5.38731390598330023e-04
5 1.11209329457159699e-05 4.78605590660816701e-05
6 6.71942265615187620e-07 3.04167966222054594e-06
7 3.22431747255121765e-08 1.51460891317247810e-07
8 1.20978932232098431e-09 6.01129881675819050e-09
