Iter, Rerror, Perror
1 2.73718844197973595e-05 5.66531396840179858e-04
2 8.89626028726625888e-08 2.78256965342981138e-06
3 1.89652447601671955e-10 8.05639759117087481e-09
4 2.07629345285808148e-13 1.06975459339210155e-11
5 1.33113794888825878e-18 2.41448402771705347e-17
