Iter, Rerror, Perror
1 8.66745241630710242e-05 8.99418226299347561e-04
2 5.32055711640554711e-07 7.53628229137320482e-06
3 3.36260023248095117e-09 6.34598298062049026e-08
4 1.71680559446742472e-11 4.32752782269231051e-10
5 6.24453856680700242e-14 2.00999593646985660e-12
