Iter, Rerror, Perror
1 1.18701409718520454e-05 3.75402702454398680e-04
2 1.70236130042703131e-08 8.15443490483095457e-07
3 1.01307800187949258e-11 6.09238720578973844e-10
4 2.30171489468261482e-15 1.25583687667032564e-13
