Iter, Rerror, Perror
1 9.78260338996525189e-04 2.09727457204757781e-03
2 1.13353144913678968e-05 3.24232288577480307e-05
3 8.49210003190683875e-08 2.98034377374475779e-07
4 3.97334583422222368e-17 1.77093770794713953e-16
